Date,Open,High,Low,Close,Adj Close,Volume
2016-06-22,128.102,129.093,127.637,127.884,127.884,232990.53226026
2016-06-23,129.023,131.024,128.677,130.945,130.945,467171.45560713
2016-06-24,126.419,129.548,125.656,129.479,129.479,869964.86501936
2016-06-27,128.301,128.379,125.408,126.507,126.507,879245.6749159
2016-06-28,127.25,128.181,126.815,128.063,128.063,412045.94878254
2016-06-29,129.37,129.816,127.637,128.043,128.043,514308.51944851
2016-06-30,128.191,132.064,128.043,132.034,132.034,443826.05891131
2016-07-01,131.985,133.272,131.45,132.134,132.134,332636.05992668
2016-07-05,131.618,132.47,131.41,132.084,132.084,241933.1055037
2016-07-06,132.134,135.283,131.955,134.817,134.817,433571.93518315
2016-07-07,134.53,135.273,133.153,133.718,133.718,270067.32741049
2016-07-08,134.729,136.808,134.471,136.511,136.511,333201.47045127
2016-07-11,137.235,137.908,136.402,136.402,136.402,330920.64478153
2016-07-12,137.016,137.947,136.67,137.105,137.105,375673.89746476
2016-07-13,137.481,137.63,136.907,137.195,137.195,373330.47277265
2016-07-14,137.789,138.016,135.887,135.996,135.996,439536.00655596
2016-07-15,136.284,137.273,135.531,137.046,137.046,407989.12826859
2016-07-18,138.63,138.908,134.758,138.165,138.165,790283.37717936
2016-07-19,138.809,140.235,137.987,139.779,139.779,324019.60739653
2016-07-20,140.176,140.592,139.136,139.819,139.819,403884.85365703
2016-07-21,139.641,140.482,138.987,139.086,139.086,281449.24320289
2016-07-22,138.591,140.79,138.512,140.364,140.364,262515.05826056
2016-07-25,139.859,140.879,139.503,140.82,140.82,286384.46935327
2016-07-26,141.166,143.305,140.126,143.266,143.266,580028.40597766
2016-07-27,143.305,145.306,143.305,145.237,145.237,709779.01509374
2016-07-28,145.118,147.792,145.118,147.208,147.208,545631.25284935
2016-07-29,146.812,147.238,145.158,145.197,145.197,383232.22458459
2016-08-01,145.138,146.009,144.474,144.86,144.86,265939.83058095
2016-08-02,144.514,144.702,143.137,143.593,143.593,281906.61993082
2016-08-03,143.226,144.068,142.572,143.87,143.87,228619.70697282
2016-08-04,144.127,145.385,143.701,144.791,144.791,367941.90854095
2016-08-05,145.465,147.238,144.94,146.317,146.317,374364.36630334
2016-08-08,146.425,147.098,144.742,146.98,146.98,370523.61338271
2016-08-09,147.624,147.812,145.573,145.999,145.999,374609.71408455
2016-08-10,146.157,146.693,145.376,146.663,146.663,229066.98708424
2016-08-11,146.851,147.792,146.167,147.465,147.465,195522.99805107
2016-08-12,147.248,147.248,145.732,146.99,146.99,195433.13816413
2016-08-15,146.693,146.693,145.078,146.079,146.079,297805.76195006
2016-08-16,145.791,146.505,144.335,144.534,144.534,295253.33729618
2016-08-17,144.237,145.068,143.474,144.752,144.752,300977.10919604
2016-08-18,145.188,146.445,144.732,145.781,145.781,275646.71769424
2016-08-19,145.306,146.009,144.89,145.573,145.573,239584.63250334
2016-08-22,144.98,146.732,144.96,146.732,146.732,299097.11920177
2016-08-23,147.198,147.495,146.673,146.752,146.752,237748.05796006
2016-08-24,146.673,147.762,146.237,147.02,147.02,223268.5002222
2016-08-25,147.168,147.832,146.425,147.753,147.753,201181.14194361
2016-08-26,148.189,149.07,146.91,147.515,147.515,203753.75983052
2016-08-29,147.723,149.366,146.95,148.802,148.802,190644.31295316
2016-08-30,149.129,150.209,148.387,150.179,150.179,252044.86693907
2016-08-31,150.021,150.159,148.179,149.149,149.149,180684.00076544
2016-09-01,149.773,151.031,148.743,150.753,150.753,213122.41029071
2016-09-02,151.606,151.882,150.487,151.11,151.11,205741.78362146
2016-09-06,151.436,151.436,149.328,150.229,150.229,218937.05173916
2016-09-07,149.921,150.555,148.931,149.941,149.941,399886.59351883
2016-09-08,149.862,150.971,149.575,150.119,150.119,298741.7183006
2016-09-09,148.733,148.892,143.246,144.197,144.197,724363.57764329
2016-09-12,143.414,145.455,143.246,144.97,144.97,424336.5600609
2016-09-13,143.781,144.484,143.088,143.771,143.771,386024.94871142
2016-09-14,144.335,144.752,143.206,143.969,143.969,263153.16442403
2016-09-15,144.246,145.217,142.91,144.87,144.87,203304.4603958
2016-09-16,144.672,145.128,143.405,143.87,143.87,585672.41460709
2016-09-19,144.642,145.861,143.969,144.9,144.9,470843.59503203
2016-09-20,145.999,145.999,143.365,144.524,144.524,339626.95719862
2016-09-21,145.385,146.405,144.474,145.999,145.999,426253.90753626
2016-09-22,147.238,147.941,146.069,147.07,147.07,376247.38528256
2016-09-23,146.495,146.881,145.296,145.564,145.564,521716.40698234
2016-09-26,144.83,145.921,144.415,145.356,145.356,399020.30382223
2016-09-27,145.445,146.514,145.028,146.039,146.039,301061.92077473
2016-09-28,146.425,146.594,145.0,146.287,146.287,201682.94378419
2016-09-29,146.307,146.534,144.177,144.94,144.94,355689.66440533
2016-09-30,145.693,146.544,144.642,145.811,145.811,373997.859124
2016-10-03,146.049,147.168,144.84,146.842,146.842,495493.47458101
2016-10-04,147.0,148.039,146.445,147.812,147.812,348273.69957829
2016-10-05,148.237,149.446,147.673,147.891,147.891,288251.33374607
2016-10-06,147.604,151.328,146.91,150.803,150.803,435930.50480003
2016-10-07,150.704,150.961,148.595,149.931,149.931,378197.04193077
2016-10-10,150.675,151.872,150.665,151.348,151.348,345865.65654051
2016-10-11,151.466,151.466,147.118,148.297,148.297,421066.26597312
2016-10-12,148.129,149.258,147.416,147.782,147.782,583616.74348552
2016-10-13,147.148,148.367,146.485,147.723,147.723,284093.54706701
2016-10-14,148.713,150.714,146.089,146.356,146.356,623620.54776218
2016-10-17,147.0,147.0,140.196,144.137,144.137,1452539.637681
2016-10-18,141.939,144.029,140.344,140.889,140.889,788623.49342501
2016-10-19,140.859,141.166,138.7,138.819,138.819,1079701.879794
2016-10-20,138.819,139.215,137.293,138.284,138.284,607943.53130617
2016-10-21,137.205,139.473,136.214,139.333,139.333,393728.66710902
2016-10-24,140.948,140.948,138.997,139.037,139.037,230005.97241973
2016-10-25,138.432,138.432,134.867,134.947,134.947,551465.07786918
2016-10-26,134.917,136.61,134.649,135.193,135.193,554113.42037991
2016-10-27,135.511,135.63,133.619,134.649,134.649,351899.39456725
2016-10-28,134.738,137.303,134.679,135.956,135.956,379171.36542403
2016-10-31,136.382,136.412,134.867,135.461,135.461,354670.91579941
2016-11-01,135.253,135.946,133.946,134.026,134.026,410007.44190905
2016-11-02,133.758,135.005,131.4,131.43,131.43,460409.75152997
2016-11-03,131.578,132.659,130.915,132.371,132.371,392660.44508219
2016-11-04,132.649,136.59,131.946,134.312,134.312,472550.93288397
2016-11-07,136.482,136.482,133.768,134.729,134.729,322382.94586016
2016-11-08,134.411,137.007,134.411,136.729,136.729,469509.83199097
2016-11-09,134.947,138.066,133.391,136.006,136.006,709112.63840403
2016-11-10,136.63,137.363,132.549,134.441,134.441,1102880.6823174
2016-11-11,134.431,136.689,133.856,136.372,136.372,465329.83275559
2016-11-14,136.749,138.392,134.927,138.392,138.392,517413.22902552
2016-11-15,138.146,140.8,138.146,140.324,140.324,463615.42727209
2016-11-16,140.235,140.948,139.513,139.958,139.958,244466.34658621
2016-11-17,140.453,143.395,139.71,142.949,142.949,389580.97704646
2016-11-18,142.79,143.811,141.295,141.355,141.355,250042.70788501
2016-11-21,141.899,142.592,140.334,142.196,142.196,271546.48172929
2016-11-22,142.176,143.117,141.631,142.86,142.86,254886.05482515
2016-11-23,142.672,142.77,141.156,142.047,142.047,377151.03246026
2016-11-25,141.919,143.058,141.919,142.542,142.542,143612.25392348
2016-11-28,142.216,142.216,139.779,139.918,139.918,243055.84925968
2016-11-29,139.809,141.186,139.195,140.482,140.482,471491.79781201
2016-11-30,140.82,144.296,137.67,138.066,138.066,325735.02254168
2016-12-01,137.878,138.422,135.788,137.253,137.253,536087.93092353
2016-12-02,137.065,138.64,136.402,137.709,137.709,401988.70907634
2016-12-05,138.432,139.661,137.442,138.73,138.73,379380.3653858
2016-12-06,139.601,142.494,138.611,142.186,142.186,639081.49662486
2016-12-07,142.632,145.791,141.265,145.673,145.673,456929.44781877
2016-12-08,145.078,146.385,145.078,145.831,145.831,285465.67725081
2016-12-09,145.524,146.574,144.89,146.109,146.109,200592.50920105
2016-12-12,146.079,146.297,144.524,145.118,145.118,231007.55677758
2016-12-13,145.256,146.712,144.335,146.475,146.475,414912.37820991
2016-12-14,144.84,152.813,144.84,148.713,148.713,686338.71020272
2016-12-15,148.475,149.743,145.791,146.069,146.069,388920.65832667
2016-12-16,145.969,147.088,145.851,145.969,145.969,644670.98352513
2016-12-19,145.781,146.554,144.672,145.712,145.712,315973.61369923
2016-12-20,143.979,146.475,141.899,146.217,146.217,318347.32824088
2016-12-21,146.227,147.861,146.069,147.346,147.346,187040.83052052
2016-12-22,147.604,147.743,144.9,144.97,144.97,218077.82967411
2016-12-23,145.158,145.821,144.326,145.118,145.118,171295.15707224
2016-12-27,145.494,146.822,145.494,146.247,146.247,154243.99110914
2016-12-28,146.326,146.495,143.969,144.266,144.266,118963.38403615
2016-12-29,144.276,145.663,143.613,144.692,144.692,165618.83926998
2016-12-30,145.346,145.583,142.147,142.632,142.632,286549.0442024
2017-01-03,143.811,143.811,140.077,143.068,143.068,400469.16829149
2017-01-04,143.454,146.059,143.454,144.306,144.306,244118.0133166
2017-01-05,144.147,144.197,141.315,142.672,142.672,273956.54409037
2017-01-06,142.652,142.82,140.968,141.453,141.453,276232.32145186
2017-01-09,141.413,142.008,139.701,140.116,140.116,318031.3041441
2017-01-10,139.72,141.176,139.503,139.889,139.889,330177.53380634
2017-01-11,139.819,140.978,139.096,140.908,140.908,291185.41050406
2017-01-12,141.028,141.028,137.373,138.294,138.294,446080.63337813
2017-01-13,138.957,139.987,137.511,139.096,139.096,496693.96228411
2017-01-17,138.74,141.186,137.799,140.622,140.622,335031.98702465
2017-01-18,140.899,141.443,139.839,140.998,140.998,273920.19627093
2017-01-19,140.632,141.909,139.918,140.928,140.928,276213.13788049
2017-01-20,140.938,141.453,140.176,141.355,141.355,284506.49868229
2017-01-23,140.096,141.265,139.948,140.671,140.671,225492.78483949
2017-01-24,141.453,146.297,141.127,145.366,145.366,466409.16106057
2017-01-25,145.663,147.495,145.663,147.118,147.118,289640.62817794
2017-01-26,146.307,147.208,145.168,145.237,145.237,285959.40179817
2017-01-27,145.158,147.0,144.434,145.979,145.979,380249.68406737
2017-01-30,144.811,146.475,142.652,145.791,145.791,381765.1862056
2017-01-31,145.028,146.683,142.978,146.019,146.019,387089.13209165
2017-02-01,146.9,147.634,144.91,146.356,146.356,283008.16079212
2017-02-02,146.177,146.465,144.316,144.712,144.712,284003.68718007
2017-02-03,145.593,146.851,145.326,146.405,146.405,368077.20320218
2017-02-06,146.099,147.614,145.791,146.495,146.495,609028.91758106
2017-02-07,150.863,151.07,145.078,149.248,149.248,628658.75940097
2017-02-08,149.674,152.319,149.674,152.071,152.071,486409.54870642
2017-02-09,152.537,153.16,151.654,152.665,152.665,253320.06960436
2017-02-10,152.972,153.556,150.07,151.982,151.982,317391.17865733
2017-02-13,152.853,152.903,149.941,150.021,150.021,329036.61614065
2017-02-14,149.436,149.466,148.397,149.12,149.12,268117.67076229
2017-02-15,149.0,149.0,146.524,148.357,148.357,455900.60259634
2017-02-16,148.852,159.043,148.585,156.162,156.162,1924670.5513181
2017-02-17,150.971,152.605,149.288,151.338,151.338,785813.60505011
2017-02-21,152.061,153.923,151.546,153.714,153.714,353592.59715608
2017-02-22,152.793,154.527,152.001,152.735,152.735,195035.33147362
2017-02-23,153.16,154.032,151.546,153.19,153.19,337946.88021125
2017-02-24,152.537,154.597,152.18,154.507,154.507,269653.36613356
2017-02-27,154.279,157.211,154.279,155.716,155.716,312526.62882251
2017-02-28,155.032,155.864,153.16,153.269,153.269,659326.22239026
2017-03-01,154.815,157.221,154.805,155.954,155.954,550779.5176081
2017-03-02,155.656,156.547,154.983,155.794,155.794,298025.86818999
2017-03-03,156.092,157.488,155.418,156.072,156.072,276949.18122411
2017-03-06,155.428,155.428,154.18,155.062,155.062,272899.42834172
2017-03-07,154.863,155.577,154.23,154.329,154.329,220714.05624503
